,id,id_gen,entity,relation,value,probability,source,action,iteration,entity_words,value_word,entity_letters,value_letters,has_probability,e_generalizations,e_instancetype,e_populate,e_antireflexive,e_antisymmetric,e_range,v_generalizations,v_instancetype,v_populate,v_antireflexive,v_antisymmetric,v_range,label
8775,736897,x100003037,roman_colon,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8776,736898,x100003038,jeff_bailey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8777,736899,x100003039,shin_soo_choo,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,3,1,11,8,1,,,,,,,,,,,,,1
8778,736900,x100003040,wilson_betemit,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8779,736901,x100003041,trever_miller,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8780,736902,x100003042,steven_shell,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8782,736904,x100003044,nook_logan,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8783,736905,x100003045,jeff_fiorentino,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8785,736907,x100003047,brad_ziegler,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8786,736908,x100003048,boone_logan,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8787,736909,x100003049,david_weathers,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8788,736910,x100003050,adam_miller,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8789,736911,x100003051,cory_wade,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,8,8,1,,,,,,,,,,,,,1
8790,736912,x100003052,ben_francisco,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8791,736913,x100003053,romulo_sanchez,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8792,736914,x100003054,adam_eaton,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8793,736915,x100003055,jeremy_reed,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8794,736916,x100003056,cory_sullivan,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8795,736917,x100003057,dana_eveland,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8796,736918,x100003058,mike_rabelo,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8797,736919,x100003059,sosa,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,1,1,4,8,1,,,,,,,,,,,,,1
8798,736920,x100003060,david_bell,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8799,736921,x100003061,jason_grilli,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8800,736922,x100003062,russ_ortiz,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8801,736923,x100003063,john_bale,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,8,8,1,,,,,,,,,,,,,1
8802,736924,x100003064,chris_waters,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8803,736925,x100003065,jon_lieber,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8804,736926,x100003066,santiago_casilla,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,15,8,1,,,,,,,,,,,,,1
8805,736927,x100003067,alex_romero,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8806,736928,x100003068,anthony_lerew,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8811,736933,x100003073,david_patton,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8812,736934,x100003074,neal_musser,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8813,736935,x100003075,salomon_torres,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8814,736936,x100003076,sean_west,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,8,8,1,,,,,,,,,,,,,1
8815,736937,x100003077,juan_miranda,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8816,736938,x100003078,yoslan_herrera,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8817,736939,x100003079,anthony_claggett,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,15,8,1,,,,,,,,,,,,,1
8818,736940,x100003080,justin_lehr,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8819,736941,x100003081,r_a__dickey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,4,1,8,8,1,,,,,,,,,,,,,1
8820,736942,x100003082,matt_herges,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8821,736943,x100003083,kevin_mulvey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8823,736945,x100003085,michael_dubee,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8824,736946,x100003086,shelley_duncan,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8826,736948,x100003088,ross_ohlendorf,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8827,736949,x100003089,chris_bootcheck,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8828,736950,x100003090,rajai_davis,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8829,736951,x100003091,david_hernandez,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8830,736952,x100003092,youkilis,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,1,1,8,8,1,,,,,,,,,,,,,1
8832,736954,x100003094,luis_hernandez,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8833,736955,x100003095,gary_matthews_jr,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,3,1,14,8,1,,,,,,,,,,,,,1
8836,736958,x100003098,ross_detwiler,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8837,736959,x100003099,luis_aparicio,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8838,736960,x100003100,otis_nixon,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8839,736961,x100003101,rafael_rodriguez,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,15,8,1,,,,,,,,,,,,,1
8842,736964,x100003104,daniel_hudson,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8843,736965,x100003105,nathan_haynes,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8844,736966,x100003106,joe_saunders,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8845,736967,x100003107,wade_davis,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8846,736968,x100003108,chris_woodward,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8849,736971,x100003111,matsui,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,1,1,6,8,1,,,,,,,,,,,,,1
8850,736972,x100003112,chris_tillman,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8851,736973,x100003113,tyler_yates,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8852,736974,x100003114,todd_pratt,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8853,736975,x100003115,john_koronka,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8854,736976,x100003116,blake_hawksworth,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,15,8,1,,,,,,,,,,,,,1
8855,736977,x100003117,jim_hoey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,7,8,1,,,,,,,,,,,,,1
8856,736978,x100003118,chin_lung_hu,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,3,1,10,8,1,,,,,,,,,,,,,1
8857,736979,x100003119,john_patterson,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8858,736980,x100003120,wil_ledezma,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8859,736981,x100003121,hunter_jones,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8860,736982,x100003122,juan_mateo,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8861,736983,x100003123,norm_cash,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,8,8,1,,,,,,,,,,,,,1
8862,736984,x100003124,jose_ceda,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,8,8,1,,,,,,,,,,,,,1
8863,736985,x100003125,katsuhiko_maekawa,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,16,8,1,,,,,,,,,,,,,1
8864,736986,x100003126,danny_richar,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8866,736989,x100003129,tony_abreu,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8867,736990,x100003130,warner_madrigal,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8868,736991,x100003131,carlos_muniz,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8869,736992,x100003132,craig_breslow,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8871,736994,x100003134,victor_garate,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8872,736995,x100003135,eddie_bonine,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8873,736996,x100003136,keith_foulke,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8874,736997,x100003137,ronny_cedeno,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8875,736998,x100003138,p_j__walters,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,4,1,9,8,1,,,,,,,,,,,,,1
8876,736999,x100003139,scot_shields,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8877,737000,x100003140,troy_patton,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8878,737001,x100003141,scott_richmond,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8879,737002,x100003142,j_d__martin,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,4,1,8,8,1,,,,,,,,,,,,,1
8880,737003,x100003143,josh_wilson,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8881,737004,x100003144,josh_kinney,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8882,737005,x100003145,wesley_wright,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8883,737006,x100003146,koji_uehara,athleteplayssport,baseball,1,"[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (SEAL,RuleInference)]",,51,2,1,10,8,1,,,,,,,,,,,,,1
8884,737007,x100003147,ramon_castro,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8885,737008,x100003148,anthony_swarzak,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8887,737010,x100003150,brandon_medders,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8888,737011,x100003151,utley,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,1,1,5,8,1,,,,,,,,,,,,,1
8889,737012,x100003152,mike_o_connor,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,3,1,11,8,1,,,,,,,,,,,,,1
8890,737013,x100003153,ambiorix_burgos,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8891,737014,x100003154,ryan_sadowski,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8892,737015,x100003155,steve_kline,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8893,737016,x100003156,juan_rincon,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8894,737017,x100003157,mark_melancon,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8895,737018,x100003158,esmil_rogers,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8896,737019,x100003159,ricky_romero,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8897,737020,x100003160,joaquin_arias,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8898,737021,x100003161,kevin_jepsen,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8899,737022,x100003162,victor_martinez,athleteplayssport,baseball,1,"[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (SEAL,RuleInference)]",,51,2,1,14,8,1,,,,,,,,,,,,,1
8900,737023,x100003163,rafael_betancourt,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,16,8,1,,,,,,,,,,,,,1
8901,737024,x100003164,dustin_ackley,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8902,737025,x100003165,jason_isringhausen,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,17,8,1,,,,,,,,,,,,,1
8903,737026,x100003166,greg_jones,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,9,8,1,,,,,,,,,,,,,1
8904,737027,x100003167,ken_griffey___jr__,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,6,1,11,8,1,,,,,,,,,,,,,1
8905,737028,x100003168,brad_thomas,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8906,737029,x100003169,tony_pena_jr,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,3,1,10,8,1,,,,,,,,,,,,,1
8907,737030,x100003170,vladimir_nunez,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8908,737031,x100003171,angel_berroa,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8909,737032,x100003172,clay_condrey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8910,737033,x100003173,doug_mathis,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8911,737034,x100003174,thome,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,1,1,5,8,1,,,,,,,,,,,,,1
8912,737035,x100003175,brad_eldred,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8913,737036,x100003176,aaron_laffey,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8914,737037,x100003177,david_robertson,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,14,8,1,,,,,,,,,,,,,1
8915,737038,x100003178,mark_worrell,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8916,737039,x100003179,josh_butler,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8917,737040,x100003180,david_dellucci,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8919,737042,x100003182,chris_reitsma,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,12,8,1,,,,,,,,,,,,,1
8920,737043,x100003183,kelly_stinnett,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,13,8,1,,,,,,,,,,,,,1
8921,737044,x100003184,casey_fossum,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8924,737047,x100003187,jered_weaver,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,11,8,1,,,,,,,,,,,,,1
8925,737048,x100003188,ian_stewart,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
8926,737049,x100003189,mike_napoli,athleteplayssport,baseball,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (RuleInference)],,51,2,1,10,8,1,,,,,,,,,,,,,1
